drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
ofloxacin	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking ofloxacin? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid ofloxacin. Take an alternate therapy.', 'Take ofloxacin with a reduced dose.', 'Take ofloxacin with an increased dose.']	Proceed taking ofloxacin as normal. There is no recommendation.	In individuals who are deficient in glucose-6-phosphate dehydrogenase (G6PD), caution is generally advised when prescribing certain medications due to the increased risk of hemolysis. Ofloxacin, an antibiotic used to treat various bacterial infections, does not typically appear on lists of drugs that are contraindicated for G6PD-deficient patients. However, it is always prudent to monitor for signs of hemolysis and to review each patient's full medical profile and genetic background when prescribing new medications for those with known enzymatic deficiencies such as G6PD deficiency.	-0.065495804	0.32545313	0.1017054	-0.2344758	0.051726837	-0.107883945	-0.2217564433813095	0.22533874213695526	-0.07301563024520874	0.48179417749842246	0.5206160468817159	0.5122417922866165	0.5510712	0.59327966	0.5980128	0.52379334	0.56972724	0.57933414	0.5726114	0.51075196	0.52054447	0.49281645	0.49337345	0.5656694	1
ofloxacin	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking ofloxacin? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid ofloxacin. Take an alternate therapy.', 'Take ofloxacin with a reduced dose.', 'Take ofloxacin with an increased dose.']	Proceed taking ofloxacin as normal. There is no recommendation.	For individuals who are normal for glucose-6-phosphate dehydrogenase (G6PD) activity, taking ofloxacin generally presents no specific concern related to G6PD deficiency. Ofloxacin, a fluoroquinolone antibiotic, is not listed among medications that commonly trigger hemolytic anemia in patients with G6PD deficiency. Therefore, standard dosing and monitoring guidelines should be followed when prescribing ofloxacin for these individuals, without specific adjustments for G6PD activity.	-0.21452895	0.097101636	-0.07842616	-0.122790955	0.1884725	0.014802938	-0.14521202445030212	0.35072365403175354	0.05356985703110695	0.540886531901168	0.5928419925345072	0.5612996160794395	0.5248921	0.6279402	0.5654702	0.4210691	0.6007857	0.596916	0.3319036	0.54906857	0.5656528	0.45609006	0.55854136	0.61651057	1
omeprazole	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking omeprazole? Give a 2-3 sentence summary.	Increase starting daily dose by 100%. Daily dose may be given in divided doses. Monitor for efficacy.	['Proceed taking omeprazole as normal. There is no recommendation.', 'Avoid omeprazole. Take an alternate therapy.']	Take omeprazole with an altered dose.	Individuals identified as ultrarapid metabolizers for the CYP2C19 enzyme may metabolize omeprazole faster than usual, which can lead to reduced effectiveness of the drug in treating conditions like gastroesophageal reflux disease or peptic ulcer disease. Clinically, it may be advised to consider alternative treatments or adjust the dosage of omeprazole under medical supervision to achieve desired therapeutic effects. However, the specific course of action should be personalized based on a comprehensive review of the patient's medication profile and clinical condition.	-0.0914905	0.16006345	0.023857672	-0.11686323	0.4695908	0.11088992	-0.10397840291261673	0.37918516993522644	0.09286893904209137	0.3550065665937758	0.6411575193885931	0.6326605456494029	0.39162678	0.58937395	0.56652236	0.3577653	0.55793804	0.6001609	0.35108593	0.5630636	0.61302257	0.36614016	0.65166086	0.61759466	0
omeprazole	CYP2C19	What would be the clinical guidance for someone who is Likely Poor Metabolizer for CYP2C19 with regards to taking omeprazole? Give a 2-3 sentence summary.	Initiate standard starting daily dose. For chronic therapy (>12 weeks) and efficacy achieved, consider 50% reduction in daily dose and monitor for continued efficacy.	['Proceed taking omeprazole as normal. There is no recommendation.', 'Avoid omeprazole. Take an alternate therapy.']	Take omeprazole with an altered dose.	Individuals identified as likely poor metabolizers of CYP2C19 may experience higher plasma concentrations of omeprazole, as their ability to metabolize this drug is reduced. This can enhance the drug's efficacy but may also increase the risk of side effects, such as gastrointestinal disturbances or more serious conditions like osteoporosis with long-term use. Clinical guidance generally suggests considering a reduced dosage of omeprazole or opting for an alternative medication that does not primarily depend on CYP2C19 for metabolism, to avoid potential adverse effects.	-0.091621466	0.10011808	-0.00030504036	-0.20902282	0.42796788	0.027307013	-0.16210989654064178	0.3685709536075592	0.04699133336544037	0.373960140349486	0.6329133928521812	0.600109507227553	0.2522327	0.5165471	0.4924345	0.31338838	0.5194272	0.6058693	0.32642424	0.51503235	0.5846286	0.40990585	0.6295081	0.608063	0
omeprazole	CYP2C19	What would be the clinical guidance for someone who is Likely Intermediate Metabolizer for CYP2C19 with regards to taking omeprazole? Give a 2-3 sentence summary.	Initiate standard starting daily dose. For chronic therapy (>12 weeks) and efficacy achieved, consider 50% reduction in daily dose and monitor for continued efficacy.	['Proceed taking omeprazole as normal. There is no recommendation.', 'Avoid omeprazole. Take an alternate therapy.']	Take omeprazole with an altered dose.	For an individual identified as a likely intermediate metabolizer for the CYP2C19 enzyme, adjustments in the standard dosing of omeprazole may be needed. CYP2C19 intermediate metabolizers have reduced metabolic activity, which can lead to increased plasma concentrations of omeprazole, thus potentially increasing the risk of adverse effects. Clinical guidance typically suggests considering a lower starting dose of omeprazole or switching to an alternative medication that is not significantly metabolized by CYP2C19.	-0.06378901	0.13787957	0.031733908	-0.13721347	0.43502656	0.08535907	-0.11962079256772995	0.3646964132785797	0.07702146470546722	0.42258843735532853	0.662973180833937	0.5898095254944238	0.39301407	0.59697264	0.5180852	0.352147	0.5292446	0.566095	0.40319654	0.5620823	0.5963759	0.43573552	0.6293897	0.5466558	0
omeprazole	CYP2C19	What would be the clinical guidance for someone who is Indeterminate for CYP2C19 with regards to taking omeprazole? Give a 2-3 sentence summary.	No recommendation	['Avoid omeprazole. Take an alternate therapy.', 'Take omeprazole with a reduced dose.', 'Take omeprazole with an increased dose.']	Proceed taking omeprazole as normal. There is no recommendation.	An individual with an indeterminate CYP2C19 phenotype may have unpredictable metabolism of drugs metabolized by the CYP2C19 enzyme, such as omeprazole. Clinical guidance generally suggests considering alternative medications not primarily metabolized by CYP2C19 or close monitoring of drug efficacy and side effects. Adjustments in dosage may also be required based on clinical response and side effect profile.	-0.54728913	-0.2753882	-0.4336967	-0.19858995	0.052490264	-0.084529676	-0.13906407356262207	0.4313009977340698	0.051534369587898254	0.24303031753763368	0.5139308754780477	0.5745737847186975	0.17127544	0.5463701	0.601547	0.07241998	0.52742594	0.60227877	-0.034089375	0.5297603	0.5794223	0.33197597	0.5719217	0.59655744	0
ondansetron	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = ≥6.0 for CYP2D6 with regards to taking ondansetron? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6 (i.e., granisetron).	['Proceed taking ondansetron as normal. There is no recommendation.', 'Take ondansetron with a reduced dose.', 'Take ondansetron with an increased dose.']	Avoid ondansetron. Take an alternate therapy.	For individuals identified as ultrarapid metabolizers (UMs) of the CYP2D6 enzyme with an activity score of ≥6.0, adjustments in the dosing of medications metabolized by CYP2D6, such as ondansetron, may be necessary. Ondansetron is primarily metabolized through the CYP2D6 pathway, and UMs may have increased metabolism of ondansetron, potentially leading to reduced efficacy due to lower drug concentrations. Clinical guidance would likely recommend considering an alternative antiemetic therapy or adjusting the dose of ondansetron, while carefully monitoring the patient for efficacy and side effects.	-0.07880062	0.2673091	0.072223164	-0.18565626	0.3043021	0.010101727	-0.17254972457885742	0.3470911383628845	0.031993597745895386	0.5450896960118319	0.6095484690640623	0.6188511140011029	0.4992211	0.47013474	0.511189	0.7172004	0.5761765	0.5365646	0.7114141	0.58741623	0.5577065	0.5895355	0.6035689	0.6130685	0
ondansetron	CYP2D6	What would be the clinical guidance for someone who is Normal Metabolizer and activity score = 1.75 for CYP2D6 with regards to taking ondansetron? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose.	['Avoid ondansetron. Take an alternate therapy.', 'Take ondansetron with a reduced dose.', 'Take ondansetron with an increased dose.']	Proceed taking ondansetron as normal. There is no recommendation.	Ondansetron is primarily metabolized by the enzyme CYP2D6. A CYP2D6 normal metabolizer, like an individual with an activity score of 1.75, is expected to metabolize ondansetron at a standard rate. Therefore, standard dosing regimens of ondansetron are typically appropriate for patients with this CYP2D6 activity score, with no adjustments required based on their CYP2D6 metabolizer status.	-0.25459072	0.069574	-0.1149462	-0.1808175	0.12997006	-0.04438061	-0.19801363348960876	0.3089163601398468	0.0023179135750979185	0.34013368493338686	0.5811943718591437	0.5945655050242155	0.41010424	0.4828189	0.5230555	0.38629842	0.64262533	0.6159385	0.29913923	0.55363303	0.5493235	0.30570662	0.5543412	0.4846409	1
ondansetron	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = 2.75 for CYP2D6 with regards to taking ondansetron? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6 (i.e., granisetron).	['Proceed taking ondansetron as normal. There is no recommendation.', 'Take ondansetron with a reduced dose.', 'Take ondansetron with an increased dose.']	Avoid ondansetron. Take an alternate therapy.	Ondansetron is primarily metabolized by the CYP2D6 enzyme. For individuals identified as ultrarapid metabolizers of CYP2D6 (activity score = 2.75), there may be a reduced therapeutic effect of ondansetron due to faster clearance of the drug from the body. Consequently, clinicians may need to consider alternative antiemetic treatments or adjust the dose of ondansetron, though specific dose adjustments for ultrarapid metabolizers are not clearly defined in clinical guidelines and should be based on individual patient response and tolerance.	-0.031673808	0.32310754	0.12332037	-0.14503658	0.26816025	0.027701894	-0.14622943103313446	0.382514089345932	0.06302500516176224	0.5341880118474356	0.6278888204631566	0.6311370365143516	0.5406462	0.5598398	0.5858454	0.6957303	0.63169724	0.59485114	0.6973736	0.60406315	0.5832128	0.55967987	0.5560608	0.5753425	0
ondansetron	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = ≥5.0 for CYP2D6 with regards to taking ondansetron? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6 (i.e., granisetron).	['Proceed taking ondansetron as normal. There is no recommendation.', 'Take ondansetron with a reduced dose.', 'Take ondansetron with an increased dose.']	Avoid ondansetron. Take an alternate therapy.	For individuals who are ultrarapid metabolizers of CYP2D6 with an activity score of ≥5.0, taking ondansetron may lead to reduced efficacy due to the enhanced metabolic inactivation of the drug. Clinical guidance generally suggests considering alternative antiemetic therapy, as these patients might experience less effective symptom control with standard doses of ondansetron. Adjustments in therapy should be considered based on clinical judgment and response to treatment.	0.025439724	0.37752676	0.18036968	-0.05907313	0.37924984	0.12451424	-0.06671888381242752	0.438670814037323	0.13854597508907318	0.5287507385710812	0.6673635112371905	0.6661648705608845	0.60326165	0.6480083	0.61816925	0.72804826	0.6093958	0.56691676	0.7045932	0.5968894	0.54691356	0.60784656	0.68126565	0.6491565	0
oxcarbazepine	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 positive for HLA-B with regards to taking oxcarbazepine? Give a 2-3 sentence summary.	If patient is oxcarbazepine-naïve, do not use oxcarbazepine.	['Proceed taking oxcarbazepine as normal. There is no recommendation.', 'Take oxcarbazepine with a reduced dose.', 'Take oxcarbazepine with an increased dose.']	Avoid oxcarbazepine. Take an alternate therapy.	Individuals who test positive for the HLA-B*15:02 allele are at a significantly increased risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with oxcarbazepine. Clinical guidelines strongly recommend against the use of oxcarbazepine in patients with this allele due to the high risk of these severe skin reactions. Alternative medications should be considered for these patients to mitigate the risk of adverse reactions.	-0.05707584	0.32319838	0.106562324	-0.07770154	0.45961353	0.13712953	-0.13955846428871155	0.34706979990005493	0.05705336481332779	0.5940112168317625	0.5959114925320017	0.590270263857665	0.49683335	0.4928574	0.5113606	0.56120074	0.4869645	0.5149114	0.48780075	0.46631196	0.3845139	0.5816738	0.61537045	0.5721736	1
oxcarbazepine	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 positive for HLA-B with regards to taking oxcarbazepine? Give a 2-3 sentence summary.	The latency period for drug-induced SJS/TEN is short with continuous dosing and adherence to therapy (~4-28 days), and cases usually occur within three months of dosing; therefore, if the patient has previously used oxcarbazepine consistently for longer than three months without incidence of cutaneous adverse reactions, cautiously consider use of oxcarbazepine in the future.	['Avoid oxcarbazepine. Take an alternate therapy.', 'Take oxcarbazepine with a reduced dose.', 'Take oxcarbazepine with an increased dose.']	Proceed taking oxcarbazepine as normal. There is no recommendation.	Individuals who test positive for the HLA-B*15:02 allele are at a significantly increased risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when treated with oxcarbazepine. Clinical guidelines strongly recommend against the use of oxcarbazepine in patients with this allele due to the high risk of these severe skin reactions. Alternative medications should be considered for these patients to mitigate the risk of adverse reactions.	0.18881544	0.15239644	0.17367736	-0.15763725	0.038413845	-0.06486244	-0.07770153880119324	0.45961353182792664	0.1371295303106308	0.6783117260442662	0.5573101738417738	0.5959114925320017	0.5440139	0.5113606	0.4928574	0.5828983	0.5149114	0.4869645	0.56999856	0.3845139	0.46631196	0.5657769	0.5721736	0.61537045	0
oxcarbazepine	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 negative for HLA-B with regards to taking oxcarbazepine? Give a 2-3 sentence summary.	Use oxcarbazepine per standard dosing guidelines.	['Avoid oxcarbazepine. Take an alternate therapy.', 'Take oxcarbazepine with a reduced dose.', 'Take oxcarbazepine with an increased dose.']	Proceed taking oxcarbazepine as normal. There is no recommendation.	In individuals who test negative for the HLA-B*15:02 allele, the risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when taking oxcarbazepine is significantly reduced but not completely eliminated. Clinical guidance for HLA-B*15:02 negative patients typically allows for the use of oxcarbazepine, but with vigilant monitoring for skin reactions and other potential side effects. It is important to consider that the absence of the HLA-B*15:02 allele lowers, but does not entirely eliminate, the risk of severe skin reactions, and other genetic and environmental factors may also contribute to these risks.	-0.20749462	0.24168175	-0.02523957	-0.23537508	0.05526174	-0.107194036	-0.21938875317573547	0.31423667073249817	-0.024956652894616127	0.53724308130078	0.5532159417341246	0.5835618440072694	0.4870933	0.5407867	0.5082322	0.49304783	0.53030735	0.5139725	0.3291015	0.3696037	0.42046702	0.5515696	0.5338288	0.5618528	0
oxcarbazepine	HLA-B	What would be the clinical guidance for someone who is HLA-B*15:02 negative for HLA-B with regards to taking oxcarbazepine? Give a 2-3 sentence summary.	Use oxcarbazepine per standard dosing guidelines.	['Avoid oxcarbazepine. Take an alternate therapy.', 'Take oxcarbazepine with a reduced dose.', 'Take oxcarbazepine with an increased dose.']	Proceed taking oxcarbazepine as normal. There is no recommendation.	In individuals who test negative for the HLA-B*15:02 allele, the risk of developing Stevens-Johnson syndrome (SJS) and toxic epidermal necrolysis (TEN) when taking oxcarbazepine is significantly reduced but not completely eliminated. Clinical guidance for HLA-B*15:02 negative patients typically allows for the use of oxcarbazepine, but with vigilant monitoring for skin reactions and other potential side effects. It is important to consider that the absence of the HLA-B*15:02 allele lowers, but does not entirely eliminate, the risk of severe skin reactions, and other genetic and environmental factors may also contribute to these risks.	-0.20749468	0.24168187	-0.025239449	-0.23537508	0.05526174	-0.107194036	-0.21938875317573547	0.31423667073249817	-0.024956652894616127	0.53724308130078	0.5532159417341246	0.5835618440072694	0.4870933	0.5407867	0.5082322	0.49304783	0.53030735	0.5139725	0.3291015	0.3696037	0.42046702	0.5515696	0.5338288	0.5618528	0
pantoprazole	CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2C19 with regards to taking pantoprazole? Give a 2-3 sentence summary.	Increase starting daily dose by 100%. Daily dose may be given in divided doses. Monitor for efficacy.	['Proceed taking pantoprazole as normal. There is no recommendation.', 'Avoid pantoprazole. Take an alternate therapy.']	Take pantoprazole with an altered dose.	For an individual who is an ultrarapid metabolizer for CYP2C19, taking pantoprazole may result in subtherapeutic drug levels due to faster than normal metabolism of the drug. This accelerated breakdown can reduce the effectiveness of pantoprazole in suppressing gastric acid production. Therefore, clinical guidance might suggest considering an alternative proton pump inhibitor (PPI) that is not predominantly metabolized by CYP2C19, or adjusting the dosage of pantoprazole while monitoring therapeutic outcomes and any adverse effects.	-0.19647816	0.15093203	-0.04741909	-0.18421765	0.3986246	0.038858972	-0.1571054905653	0.3107171952724457	0.03292887285351753	0.34120901898029343	0.687624691757168	0.6857126413534151	0.43527853	0.63138497	0.6364421	0.33947462	0.5299106	0.570301	0.30368674	0.5125979	0.55945176	0.3833385	0.7066225	0.6777709	0
pantoprazole	CYP2C19	What would be the clinical guidance for someone who is Likely Poor Metabolizer for CYP2C19 with regards to taking pantoprazole? Give a 2-3 sentence summary.	Initiate standard starting daily dose. For chronic therapy (>12 weeks) and efficacy achieved, consider 50% reduction in daily dose and monitor for continued efficacy.	['Proceed taking pantoprazole as normal. There is no recommendation.', 'Avoid pantoprazole. Take an alternate therapy.']	Take pantoprazole with an altered dose.	For individuals identified as likely poor metabolizers of CYP2C19, pantopazole use should generally follow standard dosing guidelines, as poor metabolizer status has minimal or no effect on pantoprazole efficacy or safety. Pantoprazole is primarily metabolized by CYP2C19, but the drug's metabolism and activity do not significantly vary with differences in CYP2C19 enzyme activity in this context. Thus, no specific dosage adjustment is required for likely poor metabolizers when prescribing pantoprazole.	-0.19181965	0.016777795	-0.09421882	-0.24778599	0.3053127	-0.036742494	-0.23240189254283905	0.15109653770923615	-0.07211261242628098	0.304553265773028	0.6181588960527223	0.5959929164516508	0.43302372	0.4915364	0.6097479	0.42138487	0.5460967	0.63260794	0.349528	0.49688035	0.5576781	0.41859677	0.60119617	0.5402922	0
pantoprazole	CYP2C19	What would be the clinical guidance for someone who is Intermediate Metabolizer for CYP2C19 with regards to taking pantoprazole? Give a 2-3 sentence summary.	Initiate standard starting daily dose. For chronic therapy (>12 weeks) and efficacy achieved, consider 50% reduction in daily dose and monitor for continued efficacy.	['Proceed taking pantoprazole as normal. There is no recommendation.', 'Avoid pantoprazole. Take an alternate therapy.']	Take pantoprazole with an altered dose.	For an individual classified as an intermediate metabolizer of the enzyme CYP2C19, taking pantoprazole might result in somewhat elevated plasma levels of the drug due to reduced metabolic activity. However, pantoprazole generally has a wide therapeutic index, and typical dose adjustments are not routinely recommended solely based on CYP2C19 intermediate metabolizer status. Clinicians should monitor for typical side effects or adverse reactions but normal dosing can typically be used unless other factors suggest a different approach.	-0.05025619	0.1142066	0.029725581	-0.19377574	0.4251295	0.038707066	-0.1836940199136734	0.25880733132362366	-0.005298140924423933	0.34382420788364954	0.6815512070967367	0.6379319913310224	0.3250669	0.59511566	0.57585955	0.36637914	0.5670533	0.6474024	0.39073	0.5167827	0.5606001	0.40125075	0.6062508	0.5296229	0
pantoprazole	CYP2C19	What would be the clinical guidance for someone who is Indeterminate for CYP2C19 with regards to taking pantoprazole? Give a 2-3 sentence summary.	No recommendation	['Avoid pantoprazole. Take an alternate therapy.', 'Take pantoprazole with a reduced dose.', 'Take pantoprazole with an increased dose.']	Proceed taking pantoprazole as normal. There is no recommendation.	For someone with an indeterminate CYP2C19 genotype, the effect on pantoprazole metabolism might be unpredictable due to the unclear enzyme activity status. Pantoprazole is metabolized primarily through CYP2C19, and variations in this enzyme could potentially affect drug levels, efficacy, or risk of adverse effects. Therefore, it is generally advised to monitor the patient for therapeutic effectiveness and side effects and to adjust the dosage as needed, or consider alternative medications not predominantly metabolized by CYP2C19 if therapeutic objectives are not met or adverse events occur.	-0.56828123	-0.34361413	-0.4706388	-0.25768024	0.017211344	-0.13559751	-0.19273945689201355	0.3313041031360626	-0.010102464817464352	0.19079597709202287	0.6028104578611698	0.637086537680694	0.039965272	0.47855818	0.48357922	0.017892504	0.59436196	0.5966236	-0.09203695	0.5046212	0.52268153	0.3052177	0.53812075	0.56363416	0
paromomycin	MT-RNR1	What would be the clinical guidance for someone who is increased risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking paromomycin? Give a 2-3 sentence summary.	Avoid aminoglycoside anitbiotics unless the high risk of permanent hearing loss is outweighed by the severity of infection and lack of safe or effective alternative therapies.	['Proceed taking paromomycin as normal. There is no recommendation.', 'Take paromomycin with a reduced dose.', 'Take paromomycin with an increased dose.']	Avoid paromomycin. Take an alternate therapy.	Individuals who carry mutations in the MT-RNR1 gene are at an increased risk for aminoglycoside-induced ototoxicity, which can lead to hearing loss. Since paromomycin is an aminoglycoside antibiotic, it is recommended to avoid its use in such individuals to prevent potential hearing damage. Alternative non-aminoglycoside antibiotics should be considered for treating infections in these patients, guided by susceptibility patterns and the severity of the infection.	0.1257563	0.2925679	0.20690057	-0.089306526	0.49103755	0.13801737	-0.17720842361450195	0.3006038963794708	0.013547012582421303	0.6898098103868137	0.5935856554590854	0.5714034024026983	0.7371568	0.59066844	0.5630189	0.7174479	0.62293833	0.58710295	0.76735526	0.5086048	0.48360324	0.68500525	0.7044743	0.62094575	1
paromomycin	MT-RNR1	What would be the clinical guidance for someone who is normal risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking paromomycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid paromomycin. Take an alternate therapy.', 'Take paromomycin with a reduced dose.', 'Take paromomycin with an increased dose.']	Proceed taking paromomycin as normal. There is no recommendation.	For individuals who are at normal risk of aminoglycoside-induced hearing loss based on their MT-RNR1 genotype, the clinical guidance generally suggests that the standard dosing and monitoring protocols for paromomycin can be followed. It is critical, however, to maintain vigilance through routine auditory function assessments, particularly if treatment duration is extended or if higher doses are required. This is due to the inherent ototoxic potential of aminoglycosides, including paromomycin, even among those without specific genetic susceptibilities.	0.011714059	0.30169067	0.14298269	-0.1565341	0.13746576	-0.02582249	-0.17975525557994843	0.31750932335853577	0.018484437838196754	0.6662507058022038	0.6460482541061533	0.6080106306741855	0.6812126	0.50639105	0.5147063	0.6642464	0.53010243	0.5544579	0.7596693	0.45216262	0.4482964	0.7073316	0.61965626	0.5953981	1
paromomycin	MT-RNR1	What would be the clinical guidance for someone who is uncertain risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking paromomycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid paromomycin. Take an alternate therapy.', 'Take paromomycin with a reduced dose.', 'Take paromomycin with an increased dose.']	Proceed taking paromomycin as normal. There is no recommendation.	For individuals with uncertain risk of aminoglycoside-induced hearing loss due to variations in the MT-RNR1 gene, clinical guidance typically involves caution when prescribing aminoglycosides like paromomycin. Due to the potential risk of ototoxicity, alternative treatments should be considered if feasible. If use of paromomycin is necessary, it is recommended to closely monitor auditory function throughout treatment and adjust the therapy as needed based on the patient's response and the emergence of any hearing loss symptoms.	0.05447379	0.24972491	0.14771095	-0.13534708	0.036106277	-0.052607913	-0.07173753529787064	0.37416303157806396	0.11402401328086853	0.6297524137405875	0.6186089249435761	0.6294989567261621	0.58859754	0.52837276	0.5854361	0.70529	0.54871804	0.5701145	0.76130915	0.46562377	0.4751654	0.645752	0.56037873	0.615685	0
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = ≥6.0 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6.	['Proceed taking paroxetine as normal. There is no recommendation.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Avoid paroxetine. Take an alternate therapy.	Individuals identified as ultrarapid metabolizers for CYP2D6 with an activity score of ≥6.0 may experience reduced efficacy of paroxetine due to increased metabolism. Clinical guidance often recommends considering alternative antidepressants that are not predominantly metabolized by CYP2D6 to ensure therapeutic effectiveness. Options such as sertraline or citalopram, which have less reliance on CYP2D6 for their metabolism, might be considered more suitable alternatives for these patients.	-0.0222328	0.451784	0.1743254	-0.16509695	0.35389674	0.040366966	-0.2020203173160553	0.3831997811794281	0.019709762185811996	0.5836317015027244	0.5992709231539074	0.5808594068166942	0.62400776	0.62340194	0.57401544	0.6673716	0.6202116	0.62445575	0.7133913	0.6058626	0.562029	0.59946287	0.6574588	0.6073992	1
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Normal Metabolizer and activity score = 1.75 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose	['Avoid paroxetine. Take an alternate therapy.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Proceed taking paroxetine as normal. There is no recommendation.	For an individual identified as a Normal Metabolizer for the CYP2D6 enzyme with an activity score of 1.75, the standard dosing regimen for paroxetine would generally be appropriate. As normal metabolizers have functional enzyme activity allowing for typical metabolism of paroxetine, adjustments in the standard dosage are typically not necessary. It is advisable to closely monitor the patient for therapeutic response and any side effects, and adjust the dose based on clinical judgment.	-0.13875882	0.16182725	-0.00534472	-0.11434909	0.19120435	0.021269867	-0.15378208458423615	0.35287055373191833	0.04844058305025101	0.43051934748530146	0.6025902278461457	0.5867845532448375	0.39892387	0.48293117	0.42937827	0.40296045	0.6118576	0.5645694	0.43058303	0.56315976	0.49452606	0.4306362	0.60670865	0.565295	1
paroxetine	CYP2D6	What would be the clinical guidance for someone who is Ultrarapid Metabolizer and activity score = 2.75 for CYP2D6 with regards to taking paroxetine? Give a 2-3 sentence summary.	Select alternative drug not predominantly metabolized by CYP2D6.	['Proceed taking paroxetine as normal. There is no recommendation.', 'Take paroxetine with a reduced dose.', 'Take paroxetine with an increased dose.']	Avoid paroxetine. Take an alternate therapy.	For an individual identified as an ultrarapid metabolizer (UM) for the CYP2D6 enzyme with an activity score of 2.75, special considerations are needed when prescribing paroxetine. As a CYP2D6 substrate, paroxetine may be metabolized faster in UMs, potentially leading to reduced efficacy due to lower plasma concentrations of the drug. Clinical guidance would typically recommend considering an alternative antidepressant that is not predominantly metabolized by CYP2D6 or, if paroxetine is used, closely monitoring the patient's response and considering dose adjustments based on clinical effectiveness and side effects.	-0.09915346	0.48323417	0.12829651	-0.20232692	0.28665385	-0.0075923344	-0.2259017378091812	0.2966195344924927	-0.022346479818224907	0.5388391976045076	0.5942596413023411	0.5909824506980076	0.51222175	0.5122884	0.4934606	0.63036275	0.6288775	0.63845336	0.6277088	0.590538	0.5686498	0.5379189	0.60694325	0.6177979	1
